Date,Hour,Total,Flow,Dam,Wind,Solar,Jeo,ren/tot
21.05.2021,16,36.478199999999994,2.2814099999999997,4.97561,6.2295,0.38306999999999997,1.1423599999999998,41.15320931405607
21.05.2021,17,36.60079,2.35934,5.34737,6.1602,0.27088,1.16965,41.822703826884606
21.05.2021,18,36.06598,2.45837,5.41151,6.03555,0.09765,1.1788699999999999,42.094932676167396
21.05.2021,19,36.13523,2.52635,5.9738999999999995,5.8210299999999995,0.013269999999999999,1.20225,42.99626707786279
21.05.2021,20,36.67193,2.55929,6.6473,5.55546,0.0,1.20869,43.550312187005154
21.05.2021,21,36.60429,2.66596,6.7454,5.11842,0.0,1.21834,43.022607459398884
21.05.2021,22,35.96095,2.6197199999999996,6.3718900000000005,4.516109999999999,0.0,1.21932,40.95286692926633
21.05.2021,23,34.771699999999996,2.4468,5.43745,4.22204,0.0,1.22108,38.32820943468396
22.05.2021,0,33.095639999999996,2.26996,4.4512,4.2223500000000005,0.0,1.23815,36.807446539785914
22.05.2021,1,31.63721,2.225,3.6687800000000004,3.89956,0.0,1.24652,34.895175649180196
22.05.2021,2,30.70718,2.2377399999999996,2.83163,3.57464,0.0,1.24887,32.2168300703614
22.05.2021,3,29.90459,2.24572,1.99143,3.28838,8.999999999999999e-05,1.2498099999999999,29.344759449970724
22.05.2021,4,29.52145,2.2096799999999996,1.90656,3.18121,0.0024300000000000003,1.25455,28.976998081056315
22.05.2021,5,28.781,2.19667,1.34992,3.19516,0.01225,1.22398,27.71960668496578
22.05.2021,6,28.0315,2.2183,1.24622,3.04366,0.08727,1.20421,27.82462586732783
22.05.2021,7,28.300369999999997,2.1846900000000002,1.66845,2.8288200000000003,0.16041,1.19089,28.385706617970015
22.05.2021,8,30.52638,2.26959,2.84139,2.75986,0.26537,1.17697,30.508628930125358
22.05.2021,9,31.97093,2.38226,4.13772,2.76612,0.38893,1.16546,33.90733394367946
22.05.2021,10,32.98788,2.37811,5.12622,2.87996,0.39305,1.15825,36.18174311292512
22.05.2021,11,33.70953,2.41427,5.79244,2.96294,0.45675,1.12331,37.822271624671124
22.05.2021,12,32.74405,2.34704,4.89527,3.19297,0.43257,1.1343599999999998,36.65462885623494
22.05.2021,13,33.35101,2.38012,4.99822,3.19366,0.39379000000000003,1.13357,36.27884133044246
22.05.2021,14,33.71664,2.43221,5.3708100000000005,3.1943200000000003,0.37442000000000003,1.12425,37.06184839295968
22.05.2021,15,33.389410000000005,2.49946,5.10067,3.2334099999999997,0.35086,1.10812,36.81562507393811
22.05.2021,16,33.61385,2.51636,4.807720000000001,3.42177,0.31031,1.1023399999999999,36.17110209035859
22.05.2021,17,33.87229,2.5812,5.03535,3.35683,0.16736,1.10525,36.15341625854054
22.05.2021,18,34.105129999999996,2.5998699999999997,5.59324,3.27436,0.06982,1.11083,37.085681831442955
22.05.2021,19,34.73266,2.6425500000000004,6.2208000000000006,3.30267,0.01266,1.11504,38.2744080067579
22.05.2021,20,36.331199999999995,2.76188,7.30604,3.27009,0.0,1.14788,39.871763112696534
22.05.2021,21,36.003730000000004,2.74207,6.971550000000001,3.0436799999999997,0.0,1.1651500000000001,38.66946563592161
22.05.2021,22,34.9942,2.6293200000000003,6.11934,3.1398,0.0,1.17964,37.343616942236146
22.05.2021,23,33.670120000000004,2.58379,5.021529999999999,3.13234,0.0,1.19232,35.431949752480826
23.05.2021,0,31.954549999999998,2.51973,4.02337,3.05414,0.0,1.20747,33.81274341212754
23.05.2021,1,30.57336,2.3539499999999998,2.6229,2.98592,0.0,1.2152100000000001,30.019533345369954
23.05.2021,2,29.34985,2.31075,1.66826,2.8985,0.0,1.22626,27.610941793569644
23.05.2021,3,28.42218,2.24654,1.52166,2.91217,4e-05,1.24215,27.874568382861558
23.05.2021,4,28.065720000000002,2.07752,1.2286199999999998,3.0557800000000004,0.0017900000000000001,1.25474,27.145036720953527
23.05.2021,5,26.89939,1.9618,1.1180999999999999,3.18275,0.01563,1.2578399999999998,28.015951291088754
23.05.2021,6,26.165080000000003,1.92747,1.37536,3.2274000000000003,0.11370999999999999,1.25794,30.20009875758071
23.05.2021,7,25.39029,1.99295,1.7494,2.95101,0.16372,1.23367,31.865528121183335
23.05.2021,8,25.593919999999997,2.03073,1.89169,2.5375,0.28295,1.2013900000000002,31.039637538915493
23.05.2021,9,26.308139999999998,2.14109,2.35332,2.18786,0.45829000000000003,1.17045,31.591020877948807
23.05.2021,10,26.92737,2.1831,2.90483,2.13409,0.50292,1.14145,32.92705526013124
23.05.2021,11,27.70609,2.2286599999999996,3.0136399999999997,2.37894,0.50414,1.11752,33.36053553568909
23.05.2021,12,28.18607,2.21799,2.91001,2.42447,0.49313999999999997,1.08373,32.38954561597271
23.05.2021,13,28.512240000000002,2.2168200000000002,3.011,2.72841,0.452,1.0645,33.223380555158066
23.05.2021,14,28.95136,2.2885500000000003,3.05286,2.95089,0.41155,1.05049,33.69216506582074
23.05.2021,15,29.01607,2.31075,2.9758400000000003,3.08066,0.36469999999999997,1.03054,33.645114586503276
23.05.2021,16,29.37723,2.3219600000000002,2.7768800000000002,3.0971599999999997,0.365,1.0164199999999999,32.6015080387089
23.05.2021,17,30.28867,2.31166,3.52848,3.18155,0.28058,1.01804,34.07316993450026
23.05.2021,18,31.28805,2.3894499999999996,4.40194,3.21249,0.11168,1.01969,35.58946626587467
23.05.2021,19,32.42559,2.47645,5.7040299999999995,3.2628000000000004,0.01745,1.0443900000000002,38.565589708622106
23.05.2021,20,34.298660000000005,2.70177,6.919359999999999,3.32852,0.0,1.08182,40.90967402225042
23.05.2021,21,34.33323,2.8250900000000003,6.91996,3.2926100000000003,0.0,1.1129200000000001,41.21540559976442
23.05.2021,22,33.47734,2.7130900000000002,6.1988199999999996,3.36874,0.0,1.13765,40.081738871726365
23.05.2021,23,32.599599999999995,2.5489499999999996,5.36529,3.27292,0.0,1.1581199999999998,37.86942171069584
24.05.2021,0,31.1132,2.28388,4.09406,3.19478,0.0,1.1704,34.52913875782627
24.05.2021,1,29.66522,2.1469699999999996,2.65527,2.9044499999999998,0.0,1.18676,29.97938326430749
24.05.2021,2,28.562630000000002,2.11623,1.76024,2.5931599999999997,0.0,1.20395,26.865803324133662
24.05.2021,3,27.899240000000002,2.05836,1.62498,2.51891,8e-05,1.2122899999999999,26.57642287030041
24.05.2021,4,27.89363,1.98719,1.6253199999999999,2.63604,0.0017,1.22303,26.792066862577578
24.05.2021,5,27.016849999999998,1.85306,1.41392,2.65652,0.01286,1.23265,26.53532887808905
24.05.2021,6,26.90826,1.85012,1.10581,2.71069,0.12423000000000001,1.2328599999999998,26.10243100074104
24.05.2021,7,28.45241,1.85819,1.84192,2.49544,0.31511,1.2009,27.103363124599987
24.05.2021,8,33.17211,2.04877,5.2194899999999995,2.1286199999999997,0.41231,1.11937,32.945025203401286
24.05.2021,9,35.072199999999995,2.31787,7.16289,1.85901,0.45222,1.06307,36.65313268058463
24.05.2021,10,35.65334,2.3512199999999996,7.60374,1.73065,0.44247000000000003,1.03241,36.912362207860475
24.05.2021,11,35.9733,2.4691300000000003,7.53224,1.8485,0.47014999999999996,0.9827100000000001,36.97945420631413
24.05.2021,12,34.463260000000005,2.1784499999999998,6.07525,2.16548,0.48741,0.9619500000000001,34.438239446877624
24.05.2021,13,35.21179,2.00107,6.17167,2.71369,0.52723,0.93564,35.07149167934944
24.05.2021,14,36.19832,2.095,6.45325,3.32403,0.5066700000000001,0.92231,36.74551747152906
24.05.2021,15,35.996809999999996,2.12247,6.24406,3.7993,0.47054,0.90699,37.623778329246406
24.05.2021,16,36.69385,2.0896999999999997,6.19641,4.19682,0.40664,0.9005599999999999,37.581583834893316
24.05.2021,17,37.37328,2.23942,6.1872799999999994,4.423310000000001,0.29391,0.9104500000000001,37.60539615468592
24.05.2021,18,37.27629,2.27441,6.27662,4.63588,0.10817,0.9196799999999999,38.13351596953452
24.05.2021,19,37.689,2.37232,6.60269,4.68954,0.015529999999999999,0.93509,38.7783438138449
24.05.2021,20,38.48705,2.62262,6.86343,5.14817,0.0,0.96839,40.53989588705811
24.05.2021,21,38.32048,2.6409499999999997,6.268680000000001,5.55842,0.0,0.98468,40.32499070992847
24.05.2021,22,37.32353,2.5303400000000003,5.175560000000001,5.56202,0.0,1.00986,38.254098687878674
24.05.2021,23,36.00404,2.34911,3.94062,5.456729999999999,0.0,1.0309300000000001,35.488767371661616
25.05.2021,0,34.17039,2.14242,2.25938,5.20557,0.0,1.04416,31.1718127887917
25.05.2021,1,32.71181,1.9728599999999998,1.58373,4.81919,0.0,1.07424,28.888710224227882
25.05.2021,2,31.48224,2.01388,1.47188,4.626510000000001,0.0,1.09399,29.242709540363073
25.05.2021,3,30.673959999999997,2.00936,1.41945,4.29625,0.00019,1.10619,28.7913265845036
25.05.2021,4,30.40063,2.0048399999999997,1.4010799999999999,4.28293,0.00228,1.1154000000000002,28.96824835537948
25.05.2021,5,29.56534,1.9141400000000002,1.42404,4.12762,0.0161,1.12538,29.112738091292037
25.05.2021,6,29.13423,1.90296,1.25261,3.91698,0.11217,1.13653,28.56176394570922
25.05.2021,7,30.19671,1.863,1.76656,3.6467899999999998,0.26256,1.1123699999999999,28.649743631011454
25.05.2021,8,34.06099,2.05494,4.36032,3.23992,0.41816000000000003,1.0735899999999998,32.726382879652064
25.05.2021,9,35.797470000000004,2.25578,6.05966,2.78175,0.44441,1.02951,35.11731415655911
25.05.2021,10,36.2819,2.1808,6.63699,2.63795,0.51105,1.00256,35.74606070795631
25.05.2021,11,36.55861,2.3467399999999996,6.7939099999999994,2.67046,0.47657,0.97008,36.26439845497408
25.05.2021,12,35.0851,2.20255,5.39173,2.96765,0.55108,0.9394199999999999,34.35198987604426
25.05.2021,13,35.759370000000004,2.14894,5.98508,3.17971,0.56478,0.91877,35.78720766053764
25.05.2021,14,36.98707,2.3609,7.01454,3.46685,0.55501,0.90071,38.65677924745053
25.05.2021,15,37.10889,2.29402,6.82001,3.94292,0.5173,0.90498,39.01822447397376
25.05.2021,16,37.650870000000005,2.27921,6.82638,4.50308,0.4223,0.90319,39.66484705399901
25.05.2021,17,38.13711,2.31548,6.83584,4.75849,0.29652,0.90249,39.61710785111929
25.05.2021,18,37.88004,2.38645,6.88174,4.955,0.12433,0.9161,40.29462482088192
25.05.2021,19,38.043260000000004,2.48642,6.884930000000001,5.0191099999999995,0.01584,0.94435,40.350511496648814
25.05.2021,20,39.145720000000004,2.49414,7.10895,4.9683,0.0,0.9907699999999999,39.75443547851464
25.05.2021,21,38.786,2.47869,6.780600000000001,4.57344,0.0,1.03319,38.32805651523745
25.05.2021,22,37.90135,2.3398000000000003,6.7371099999999995,3.8483,0.0,1.07099,36.927972222625314
25.05.2021,23,36.011050000000004,2.32263,5.65792,3.12292,0.0,1.08196,33.83803027126396
26.05.2021,0,34.402029999999996,2.22878,4.9449700000000005,2.68252,0.0,1.11688,31.896809577806895
26.05.2021,1,32.75295,2.03224,3.83918,2.36672,0.0,1.1361199999999998,28.621116571179083
26.05.2021,2,31.69012,1.95549,3.02046,2.2085500000000002,0.0,1.1533499999999999,26.310566195394653
26.05.2021,3,30.760330000000003,1.84228,2.49198,2.29818,0.0001,1.16301,25.342868558302193
26.05.2021,4,30.61416,1.7555399999999999,2.22824,2.66786,0.0020099999999999996,1.17338,25.566698547338884
26.05.2021,5,29.66749,1.75302,1.62282,2.7774099999999997,0.01563,1.17781,24.76343634058695
26.05.2021,6,29.38062,1.61918,1.3813900000000001,2.69407,0.11902,1.17972,23.802697152068266
26.05.2021,7,29.64488,1.59446,1.93721,2.2956399999999997,0.32764,1.16753,24.700656572062357
26.05.2021,8,34.06384,1.77724,4.90043,1.87378,0.4657,1.12453,29.77256821309635
26.05.2021,9,35.994550000000004,1.98199,6.71222,1.66738,0.53808,1.0928,33.31746056000144
26.05.2021,10,36.30041000000001,2.11009,7.49429,1.5185,0.5738099999999999,1.0486600000000001,35.11076045697555
26.05.2021,11,36.631389999999996,2.2601199999999997,7.74548,1.6156300000000001,0.58329,1.0127599999999999,36.08184128421007
26.05.2021,12,35.24622,2.1386,6.39367,1.87882,0.58423,0.98022,33.97680659089116
26.05.2021,13,35.93327,2.10066,6.29347,2.30447,0.5821900000000001,0.95774,34.05904889813814
26.05.2021,14,37.21507,2.06886,6.73967,2.8191599999999997,0.5522699999999999,0.93096,35.23013660863731
26.05.2021,15,37.308,2.07665,6.92035,3.02407,0.51601,0.9394199999999999,36.1222794038812
26.05.2021,16,37.92297,2.17875,7.20725,3.36648,0.42108,0.94927,37.24083319423558
26.05.2021,17,38.307120000000005,2.20106,7.75459,3.6521,0.29275999999999996,0.95858,38.78936866044745
26.05.2021,18,38.12151,2.14503,7.31575,3.9770700000000003,0.12097,0.9802799999999999,38.138835528813
26.05.2021,19,38.085260000000005,2.21226,6.99188,4.1994,0.01483,1.00602,37.87394388275148
26.05.2021,20,38.95758,2.22843,7.37482,4.23181,0.0,1.0386900000000001,38.17934789583953
26.05.2021,21,38.72372,2.2426999999999997,7.00338,3.8548299999999998,0.0,1.0713499999999998,36.59839498891119
26.05.2021,22,37.909620000000004,2.2472600000000003,6.290850000000001,3.62581,0.0,1.0966099999999999,34.97932714704078
26.05.2021,23,36.38257,2.15207,5.29697,3.37617,0.0,1.1206800000000001,32.83410160414726
27.05.2021,0,34.28608,1.98173,4.49291,2.96583,0.0,1.1398499999999998,30.858937504666617
27.05.2021,1,32.70588,1.71714,3.4233200000000004,2.7308000000000003,0.0,1.14596,27.57063867414667
27.05.2021,2,31.65644,1.6645699999999999,2.74384,2.54356,0.0,1.15672,25.61466166126071
27.05.2021,3,30.953919999999997,1.57715,2.14045,2.37252,7.000000000000001e-05,1.16567,23.440843679895796
27.05.2021,4,30.55998,1.62109,1.84182,2.4515599999999997,0.0012900000000000001,1.17495,23.202600263481845
27.05.2021,5,29.68246,1.5805,1.98172,2.36544,0.01236,1.19116,24.024895510682065
27.05.2021,6,29.43608,1.57624,1.8050599999999999,2.34308,0.11133,1.1941700000000002,23.881848398292167
27.05.2021,7,30.49617,1.59886,2.06942,2.23759,0.31188,1.17716,24.248651551981773
27.05.2021,8,34.55062,1.7920699999999998,4.53132,2.1378000000000004,0.45012,1.1532200000000001,29.12981011628735
27.05.2021,9,36.14898,1.99689,6.2551000000000005,1.97913,0.52516,1.0983900000000002,32.793926688941156
27.05.2021,10,35.71747,2.02837,6.87036,1.8763599999999998,0.56496,1.04922,34.68686331926645
27.05.2021,11,37.08551,2.1436100000000002,7.783939999999999,1.79088,0.56333,1.03532,35.90911922203578
27.05.2021,12,35.76199,1.97822,6.528359999999999,1.83166,0.53411,1.0074,33.218928812406695
27.05.2021,13,36.878519999999995,1.9809400000000001,6.85756,2.10109,0.51461,0.98148,33.7206590720018
27.05.2021,14,38.28142,1.97147,8.07532,2.39692,0.45103,0.96294,36.19949312225095
27.05.2021,15,38.72886,1.97133,8.39698,2.6815,0.35994,0.95135,37.081132777985204
27.05.2021,16,38.9231,2.07456,8.43991,3.04623,0.23594,0.96469,37.9243431278598
27.05.2021,17,38.99234,2.14072,8.55251,3.29155,0.11499,0.98273,38.6806742042155
27.05.2021,18,37.86092,2.1263,7.39471,3.22972,0.03567,1.01156,36.44380538032357
27.05.2021,19,37.94915,2.20085,7.44139,3.0563000000000002,0.0076100000000000004,1.03783,36.216832261065136
27.05.2021,20,38.56018,2.2520599999999997,8.14681,2.65086,2e-05,1.07981,36.64287874174861
27.05.2021,21,38.4047,2.25854,8.08681,2.04401,0.0,1.1051300000000002,35.137600345791014
27.05.2021,22,37.5486,2.1269299999999998,7.55506,1.94497,0.0,1.12404,33.95865624816903
27.05.2021,23,35.79504,2.07597,6.516439999999999,1.7898900000000002,0.0,1.13818,32.1845708232202
28.05.2021,0,33.88955,1.86475,5.26267,1.90616,0.0,1.1511900000000002,30.05283339554524
28.05.2021,1,32.58711,1.72285,4.1418,1.81398,0.0,1.15954,27.121674797182074
28.05.2021,2,31.44224,1.5998299999999999,3.16968,1.862,0.0,1.1690099999999999,24.809046683696835
28.05.2021,3,30.660169999999997,1.56468,2.54955,1.91056,8e-05,1.17305,23.47645169612563
28.05.2021,4,30.36162,1.5695299999999999,2.37337,1.8466600000000002,0.00237,1.18846,22.99083513989043
28.05.2021,5,29.57949,1.49742,1.8579,1.73773,0.01759,1.1992,21.331807952064082
28.05.2021,6,29.31768,1.4276099999999998,1.63228,1.64475,0.12149,1.2008299999999998,20.55742473483577
28.05.2021,7,30.40007,1.45327,1.9678,1.47218,0.2913,1.18231,20.943570195726526
28.05.2021,8,34.07443,1.6833699999999998,5.0729,1.40405,0.38712,1.14285,28.43859750551953
28.05.2021,9,36.05315,1.87372,6.93753,1.17295,0.5406599999999999,1.11897,32.29629033801485
28.05.2021,10,36.40385,1.98729,7.54742,1.14377,0.56784,1.0934300000000001,33.896826846611006
28.05.2021,11,36.594629999999995,2.00723,7.85096,1.17635,0.57359,1.07425,34.65639630732706
28.05.2021,12,34.50102,1.86965,5.9643999999999995,1.25228,0.54055,1.05033,30.94751981245772
28.05.2021,13,34.59926,1.86835,5.76452,1.3903599999999998,0.55611,1.03345,30.673459490174068
28.05.2021,14,37.13037,1.9789400000000001,7.694109999999999,1.6259000000000001,0.51807,1.01929,34.57091863075967
28.05.2021,15,37.428650000000005,2.07254,8.01338,1.72712,0.46119,1.00587,35.48110872286336
28.05.2021,16,37.7025,2.05908,8.25458,2.06173,0.34082,1.00939,36.405012930177044
28.05.2021,17,37.684839999999994,2.14791,8.22571,2.54755,0.19056,1.0049299999999999,37.45978488962671
28.05.2021,18,37.083940000000005,2.10825,7.03455,3.34633,0.10389,1.0319800000000001,36.740971967919265
28.05.2021,19,37.0623,2.0508200000000003,6.94045,3.37431,0.008039999999999999,1.05447,36.23112974639998
28.05.2021,20,37.86136,2.11075,7.4406300000000005,3.85826,0.0,1.07878,38.26703530987793
28.05.2021,21,37.60925,2.09086,7.09429,3.62046,0.0,1.09468,36.95976388787333
28.05.2021,22,36.717620000000004,1.9392,6.4076,3.2941700000000003,0.0,1.14106,34.811706205358625
28.05.2021,23,34.4541,1.96692,5.38645,2.81284,0.0,1.14914,32.84180982814817
29.05.2021,0,33.47437,1.79275,4.62334,2.79216,0.0,1.17601,31.02152482630741
29.05.2021,1,32.07878,1.63381,3.82309,2.77168,0.0,1.18674,29.35061744866856
29.05.2021,2,30.99888,1.51535,2.86563,2.792,0.0,1.19721,27.00158844448574
29.05.2021,3,30.24734,1.54041,2.20666,2.8720100000000004,7.000000000000001e-05,1.1997200000000001,25.849777203549138
29.05.2021,4,29.810470000000002,1.54475,1.99711,2.83066,0.00211,1.20976,25.442034291978622
29.05.2021,5,28.83522,1.46706,1.52178,2.83036,0.01647,1.21074,24.43681719785734
29.05.2021,6,28.21446,1.45665,1.3876,2.54235,0.09901,1.20544,23.71496743159359
29.05.2021,7,28.654970000000002,1.46786,1.7786300000000002,2.04538,0.22172999999999998,1.1885599999999998,23.38917123277393
29.05.2021,8,31.06849,1.62077,3.7221599999999997,1.82325,0.36501999999999996,1.17141,28.01104913692297
29.05.2021,9,32.81554,1.87656,5.25559,1.81494,0.42305000000000004,1.15264,32.06645388130136
29.05.2021,10,33.57361,1.97078,5.86329,1.9139300000000001,0.4225,1.13556,33.675437344986136
29.05.2021,11,34.26799,2.01917,6.26963,1.95977,0.51322,1.1171,34.664682696592365
29.05.2021,12,33.35127,1.88278,5.40958,2.0432799999999998,0.51742,1.09757,32.83422190519281
29.05.2021,13,33.86791,1.91245,5.791060000000001,2.1389699999999996,0.51193,1.0863800000000001,33.780620061881585
29.05.2021,14,34.2624,1.93126,6.332,1.9794100000000001,0.48743000000000003,1.08139,34.473621229102456
29.05.2021,15,33.97043,2.02778,6.35601,1.9212,0.42898000000000003,1.07566,34.76444072094466
29.05.2021,16,34.02263,2.07031,6.0681400000000005,1.90634,0.39239999999999997,1.0685,33.81775600534116
29.05.2021,17,34.1989,2.1271,6.08494,1.87338,0.30692,1.07368,33.52745263736552
29.05.2021,18,34.47543,2.18572,6.77372,1.8602,0.13338,1.07413,34.88614935332206
29.05.2021,19,34.8673,2.16174,7.2174700000000005,1.7354,0.01408,1.0875,35.03623739148142
29.05.2021,20,36.40486,2.35834,8.374319999999999,1.62568,1e-05,1.11476,37.0090971370306
29.05.2021,21,36.24022,2.3091,8.213799999999999,1.57684,0.0,1.1323800000000002,36.512250753444654
29.05.2021,22,35.42702,2.31995,7.47326,1.52926,0.0,1.14882,35.20276331455483
29.05.2021,23,33.847269999999995,2.19809,6.32907,1.4620499999999998,0.0,1.1573699999999998,32.93199126546986
30.05.2021,0,32.22197,1.94132,6.02751,1.62467,0.0,1.1881300000000001,33.46049294937585
30.05.2021,1,30.49648,1.7721300000000002,4.89764,1.63142,0.0,1.20084,31.157792637051884
30.05.2021,2,29.38253,1.66149,3.5653200000000003,1.56659,0.0,1.2090999999999998,27.23557161347236
30.05.2021,3,28.538,1.62224,2.82079,1.50418,8.999999999999999e-05,1.21861,25.1100637746163
30.05.2021,4,28.17358,1.6328099999999999,2.68975,1.38271,0.00198,1.2256500000000001,24.60780632067348
30.05.2021,5,27.09868,1.65497,2.39254,1.3413499999999998,0.01629,1.22802,24.477834344698703
30.05.2021,6,26.23511,1.65649,2.14154,1.3572899999999999,0.12142,1.22562,24.784954208310925
30.05.2021,7,25.68196,1.62723,1.99339,1.12982,0.31762,1.20666,24.432403134340213
30.05.2021,8,25.63694,1.66922,1.8913900000000001,0.80596,0.46794,1.1732,23.433802942160803
30.05.2021,9,26.2617,1.73498,2.4043400000000004,0.6694500000000001,0.56291,1.1458499999999998,24.817624144666947
30.05.2021,10,27.04503,1.8102,2.70837,0.6376499999999999,0.5859099999999999,1.11899,25.369245292018537
30.05.2021,11,27.83544,1.7606,3.1021900000000002,0.79304,0.60141,1.0979400000000001,26.42379642642617
30.05.2021,12,27.80274,1.6985599999999998,3.11681,1.04026,0.58366,1.06729,26.999425236505463
30.05.2021,13,28.46032,1.68916,3.2882800000000003,1.2686600000000001,0.57665,1.04953,27.66054633257813
30.05.2021,14,28.958479999999998,1.70248,3.45417,1.54001,0.53967,1.0438800000000001,28.593386116950896
30.05.2021,15,29.3996,1.67422,3.45501,1.75275,0.47458,1.06961,28.660832120164898
30.05.2021,16,30.04652,1.70329,3.5540700000000003,1.8545399999999999,0.40385000000000004,1.09563,28.66015764887248
30.05.2021,17,30.845290000000002,1.7252,4.44271,1.90729,0.29219,1.11785,30.751015795280253
30.05.2021,18,31.59532,1.73445,5.59115,2.06737,0.11955,1.13011,33.68419753305237
30.05.2021,19,32.34955,1.79753,6.5965,1.9549100000000001,0.01593,1.1381199999999998,35.55842353293941
30.05.2021,20,34.21413,2.02202,7.98013,1.9848299999999999,0.0,1.14507,38.38194921221145
30.05.2021,21,34.328269999999996,1.98531,8.00183,2.13496,0.0,1.15494,38.67669416489675
30.05.2021,22,33.68836,1.9761099999999998,7.405069999999999,1.93808,0.0,1.16373,37.05431193444856
30.05.2021,23,32.53951,1.80057,6.4916,1.63869,0.0,1.17532,34.13136829657238
31.05.2021,0,30.80141,1.7118499999999999,4.902189999999999,1.4015799999999998,0.0,1.19323,29.89749495234146
31.05.2021,1,29.706490000000002,1.61629,4.04113,1.3235299999999999,0.0,1.19208,27.512607514384907
31.05.2021,2,28.524459999999998,1.597,3.12088,1.2187999999999999,0.0,1.1954,25.00338306141466
31.05.2021,3,27.97034,1.56446,2.75665,1.12144,4e-05,1.19326,23.724595410710055
31.05.2021,4,27.78332,1.56557,2.6817699999999998,1.0669600000000001,0.00226,1.19658,23.4426267271154
31.05.2021,5,26.976020000000002,1.5325199999999999,2.16954,1.00542,0.01687,1.2056,21.982301317985378
31.05.2021,6,27.04045,1.4926,1.84014,1.02115,0.09789,1.20367,20.914777675667377
31.05.2021,7,28.7412,1.5346099999999998,2.37183,1.00212,0.20514,1.20371,21.98032789166771
31.05.2021,8,33.53455,1.7887,5.59148,0.86718,0.40285000000000004,1.1910999999999998,29.34677817355533
31.05.2021,9,35.66469,1.88137,6.8509899999999995,0.74225,0.46908,1.1691500000000001,31.159222188668963
31.05.2021,10,36.54217,2.02851,7.74355,0.70284,0.43385,1.14788,32.9937439402203
31.05.2021,11,37.0713,2.0765599999999997,8.31254,0.91912,0.51288,1.12471,34.921381230223915
31.05.2021,12,35.23845,1.95936,6.796189999999999,1.28018,0.56239,1.1021800000000002,33.20321977839547
31.05.2021,13,36.120760000000004,1.86769,6.62709,1.64712,0.554,1.0865799999999999,32.619690172632026
31.05.2021,14,37.21298,1.9111300000000002,7.99111,2.078,0.54334,1.0796,36.554933251784725
31.05.2021,15,37.469080000000005,1.89326,7.65086,2.34529,0.49046,1.0745,35.90792728297572
31.05.2021,16,37.45803,1.9631500000000002,7.07563,2.4306,0.40112000000000003,1.08361,34.58299862539488
31.05.2021,17,37.634370000000004,1.94921,7.06426,2.34937,0.22616,1.09446,33.70179971127456
31.05.2021,18,36.88659,2.00341,7.07418,2.3418699999999997,0.04861,1.11137,34.10301684162185
31.05.2021,19,36.86748,2.1135300000000004,6.6889899999999995,2.38119,0.01273,1.1290499999999999,33.43187546314529
31.05.2021,20,37.63608,2.20136,7.2642299999999995,2.26279,0.0,1.1496099999999998,34.21713951080984
31.05.2021,21,37.40045,2.25154,7.30391,1.99269,0.0,1.1606500000000002,33.98031307109942
31.05.2021,22,36.682919999999996,2.1841399999999997,6.34017,1.87843,0.0,1.16018,31.5212638470438
31.05.2021,23,34.8726,2.07105,5.41364,1.89883,0.0,1.1617,30.23927094624433
01.06.2021,0,33.374489999999994,1.67448,4.41408,1.82773,0.0,1.17028,27.226093941810053
01.06.2021,1,31.89502,1.5348499999999998,3.47651,1.8184500000000001,0.0,1.1816,25.118059182906922
01.06.2021,2,30.65182,1.4579000000000002,2.62389,1.87137,0.0,1.1850699999999998,23.288111440038467
01.06.2021,3,30.129810000000003,1.39598,2.07937,1.76003,0.00011999999999999999,1.1903800000000002,21.327316700636345
01.06.2021,4,29.777189999999997,1.39544,1.9068900000000002,1.79848,0.0030600000000000002,1.20061,21.172179107565224
01.06.2021,5,29.07386,1.35694,1.3040699999999998,2.05987,0.01592,1.20192,20.426321100810146
01.06.2021,6,28.745810000000002,1.33542,1.13425,1.8131400000000002,0.12903,1.20356,19.534673053220622
01.06.2021,7,29.91351,1.39008,1.49346,1.85646,0.33923000000000003,1.18648,20.946087570465654
01.06.2021,8,33.9426,1.53601,3.9568499999999998,1.8876199999999999,0.46885000000000004,1.1711099999999999,26.575571700459015
01.06.2021,9,35.71142,1.83366,5.68942,1.76612,0.50481,1.15536,30.66069621426423
01.06.2021,10,36.177330000000005,1.9323599999999999,6.12879,1.78865,0.52442,1.1375899999999999,31.820507483553918
01.06.2021,11,36.72975,1.93689,6.59891,1.94311,0.54341,1.12507,33.07234598656402
01.06.2021,12,35.11849,1.7578,5.6090100000000005,2.05709,0.48519999999999996,1.1151,31.39144080511435
01.06.2021,13,35.52071,1.79272,5.8835500000000005,2.10584,0.39711,1.10336,31.763385360258845
01.06.2021,14,36.41832,1.87741,6.133850000000001,2.4439499999999996,0.4388,1.1023,32.94031685151868
01.06.2021,15,36.29115,1.87898,5.93201,2.7594499999999997,0.40831,1.10306,33.29133962412323
01.06.2021,16,36.4546,1.9267999999999998,5.974609999999999,2.77365,0.28416,1.10462,33.09277841479539
01.06.2021,17,36.66108,1.9953299999999998,6.059189999999999,2.84231,0.22094999999999998,1.10723,33.34601708405753
01.06.2021,18,36.0655,2.03844,5.92168,2.60802,0.11281000000000001,1.1102100000000001,32.693737782645464
01.06.2021,19,36.42208,2.07565,6.33222,2.28837,0.00557,1.12444,32.470001713246475
01.06.2021,20,37.78877,2.18375,6.968859999999999,2.26838,0.0,1.14225,33.2459616970862
